id,sales
2974158,0.0
2974159,0.0
2974160,0.0
2974161,2609.7932
2974162,0.0
2974163,407.9727
2974164,0.0
2974165,743.152
2974166,827.13635
2974167,157.07495
2974168,164.32098
2974169,175.03403
2974170,3151.543
2974171,6.5269065
2974172,0.0
2974173,14.55696
2974174,9.638166
2974175,0.0
2974176,142.38039
2974177,0.0
2974178,0.0
2974179,0.0
2974180,63.282326
2974181,0.0
2974182,371.06238
2974183,179.67955
2974184,0.0
2974185,0.0
2974186,322.4318
2974187,103.27803
2974188,2319.1047
2974189,0.0
2974190,0.0
2974191,0.0
2974192,0.0
2974193,0.0
2974194,1563.7826
2974195,0.0
2974196,154.77281
2974197,0.0
2974198,816.51825
2974199,313.41486
2974200,292.33987
2974201,96.641205
2974202,35.899437
2974203,2782.4512
2974204,0.0
2974205,0.0
2974206,0.0
2974207,0.0
2974208,0.0
2974209,159.15091
2974210,0.0
2974211,0.0
2974212,0.0
2974213,27.556055
2974214,0.0
2974215,194.46817
2974216,150.1644
2974217,0.0
2974218,0.0
2974219,195.31793
2974220,30.205225
2974221,267.8698
2974222,0.0
2974223,0.0
2974224,2.3283358
2974225,0.0
2974226,0.0
2974227,5524.915
2974228,0.0
2974229,684.5507
2974230,2.3283358
2974231,2454.4575
2974232,786.1967
2974233,474.17636
2974234,202.36385
2974235,225.31331
2974236,9541.598
2974237,20.686592
2974238,0.0
2974239,92.29106
2974240,0.0
2974241,0.0
2974242,572.37317
2974243,2.3283358
2974244,0.75288653
2974245,2.3283358
2974246,111.16794
2974247,2.3283358
2974248,604.29865
2974249,538.0634
2974250,0.12201941
2974251,2.3283358
2974252,623.93665
2974253,68.000046
2974254,3250.2385
2974255,87.75195
2974256,2.3283358
2974257,5.713716
2974258,2.776071
2974259,5.098286
2974260,1986.5754
2974261,6.841805
2974262,245.27846
2974263,5.713716
2974264,907.70123
2974265,346.55173
2974266,225.62181
2974267,124.4156
2974268,104.5048
2974269,3126.3076
2974270,10.997538
2974271,2.5138307
2974272,16.640669
2974273,5.539026
2974274,6.1191344
2974275,193.7018
2974276,5.713716
2974277,6.8669677
2974278,67.76781
2974279,39.97963
2974280,5.713716
2974281,178.79616
2974282,188.82306
2974283,3.7627845
2974284,5.713716
2974285,142.08388
2974286,60.30633
2974287,442.95044
2974288,5.837129
2974289,5.713716
2974290,3.8967047
2974291,0.25239155
2974292,3.6996136
2974293,1414.2634
2974294,4.318125
2974295,170.935
2974296,3.8967047
2974297,841.1447
2974298,308.91104
2974299,204.25485
2974300,115.71056
2974301,46.506
2974302,2977.14
2974303,9.180527
2974304,0.69681984
2974305,59.062763
2974306,3.7220144
2974307,4.3021235
2974308,162.33484
2974309,3.8967047
2974310,5.049957
2974311,3.8967047
2974312,38.162624
2974313,3.8967047
2974314,139.14912
2974315,163.53485
2974316,1.945774
2974317,3.8967047
2974318,97.88202
2974319,40.782997
2974320,225.5438
2974321,4.0201178
2974322,3.8967047
2974323,0.0
2974324,0.0
2974325,0.0
2974326,1277.3953
2974327,0.0
2974328,241.06485
2974329,0.0
2974330,1067.1163
2974331,467.42624
2974332,290.14102
2974333,87.6671
2974334,85.059044
2974335,2861.799
2974336,0.0
2974337,0.0
2974338,59.143852
2974339,0.0
2974340,0.0
2974341,224.97714
2974342,0.0
2974343,0.0
2974344,0.0
2974345,15.329745
2974346,0.0
2974347,217.5741
2974348,242.14114
2974349,0.0
2974350,0.0
2974351,91.033066
2974352,38.402096
2974353,366.5579
2974354,0.0
2974355,0.0
2974356,0.0
2974357,0.0
2974358,0.0
2974359,1960.3531
2974360,0.0
2974361,161.83794
2974362,0.0
2974363,1084.5135
2974364,360.54257
2974365,328.85324
2974366,55.16479
2974367,78.511635
2974368,3529.9749
2974369,0.0
2974370,0.0
2974371,0.0
2974372,0.0
2974373,0.0
2974374,191.05095
2974375,0.0
2974376,0.0
2974377,0.0
2974378,21.543201
2974379,0.0
2974380,170.40155
2974381,229.2158
2974382,0.0
2974383,0.0
2974384,198.48483
2974385,0.0
2974386,1118.7202
2974387,0.0
2974388,0.0
2974389,10.819722
2974390,11.371055
2974391,12.808003
2974392,1628.2152
2974393,10.413564
2974394,134.94423
2974395,10.819722
2974396,737.2895
2974397,276.61835
2974398,170.26909
2974399,126.27634
2974400,59.295128
2974401,2335.2798
2974402,13.1911745
2974403,12.425988
2974404,10.819722
2974405,14.39228
2974406,8.230122
2974407,186.45187
2974408,10.819722
2974409,9.244273
2974410,10.819722
2974411,28.75481
2974412,10.819722
2974413,114.52689
2974414,165.42038
2974415,8.868791
2974416,10.819722
2974417,88.74486
2974418,32.959003
2974419,952.2691
2974420,10.635131
2974421,10.819722
2974422,33.957687
2974423,31.02003
2974424,24.107908
2974425,3892.202
2974426,29.938871
2974427,255.67857
2974428,33.957687
2974429,1266.2518
2974430,739.274
2974431,483.15585
2974432,222.67242
2974433,182.3558
2974434,5651.444
2974435,36.32914
2974436,30.757792
2974437,87.08169
2974438,28.434935
2974439,28.358953
2974440,341.65414
2974441,33.957687
2974442,32.00986
2974443,175.31519
2974444,75.696884
2974445,33.957687
2974446,315.60663
2974447,369.9622
2974448,32.006752
2974449,33.957687
2974450,409.54254
2974451,91.58573
2974452,1898.2917
2974453,21.012053
2974454,33.957687
2974455,0.0
2974456,0.0
2974457,0.0
2974458,3048.2937
2974459,0.0
2974460,739.86786
2974461,0.0
2974462,1112.3458
2974463,458.69894
2974464,297.21606
2974465,145.8895
2974466,89.939026
2974467,4870.869
2974468,0.045165874
2974469,0.0
2974470,0.0
2974471,0.0
2974472,0.0
2974473,234.95277
2974474,0.0
2974475,13.342282
2974476,0.0
2974477,38.255962
2974478,0.0
2974479,185.4319
2974480,238.35582
2974481,0.0
2974482,0.0
2974483,301.63812
2974484,52.8814
2974485,3013.8718
2974486,110.8533
2974487,0.0
2974488,0.0
2974489,0.0
2974490,0.0
2974491,2459.8406
2974492,0.0
2974493,180.46896
2974494,0.0
2974495,934.4972
2974496,333.0648
2974497,254.39876
2974498,113.722855
2974499,93.81202
2974500,3381.4624
2974501,0.30474627
2974502,0.0
2974503,20.435675
2974504,0.0
2974505,0.0
2974506,220.5046
2974507,0.0
2974508,0.0
2974509,0.0
2974510,42.95367
2974511,0.0
2974512,130.27335
