id,sales
2974158,-12.890928912254308
2974159,-18.10461747272416
2974160,-15.117448703905039
2974161,2597.968981491304
2974162,-18.539466172686527
2974163,373.3330280280071
2974164,-8.176709196463527
2974165,807.8646825323196
2974166,762.7156080704509
2974167,153.28079336094055
2974168,150.17781453121097
2974169,152.20221196826364
2974170,2837.497440409258
2974171,0.9896973090295668
2974172,-16.799565788915945
2974173,-9.32436158856313
2974174,-18.377484166084045
2974175,-17.00600535920923
2974176,209.49205445041375
2974177,-6.161553941489612
2974178,-12.091505527497466
2974179,-10.145259958328486
2974180,82.09419482432848
2974181,-14.910978224623763
2974182,330.3136458803323
2974183,172.70927881582654
2974184,-13.2137959784361
2974185,-11.193077321481377
2974186,342.2231251634234
2974187,95.47710257570171
2974188,2180.7263501390885
2974189,-18.343397935497755
2974190,4.465024062807233
2974191,-8.300359226125398
2974192,-11.203020530759193
2974193,-14.280729804688352
2974194,1562.6333525202222
2974195,-12.466890718480194
2974196,127.56009004406405
2974197,-7.333215385369512
2974198,770.8909773480382
2974199,334.33424332084684
2974200,266.3500751077251
2974201,70.7704891470568
2974202,21.989522983903825
2974203,2820.384314913322
2974204,-1.4592154882914605
2974205,-11.818532511492451
2974206,-0.7710318826382364
2974207,-11.776368058048662
2974208,-11.943858797831197
2974209,179.00641108374714
2974210,-8.079631451777866
2974211,-11.759179443943726
2974212,-6.758689911755404
2974213,24.90816478989252
2974214,-10.83666749015911
2974215,180.98465450166339
2974216,155.85868326084685
2974217,-12.131525269065829
2974218,-7.443068168648265
2974219,191.6318078331498
2974220,38.13043589583388
2974221,481.4924939609419
2974222,-12.817374775698289
2974223,-2.0847943890360106
2974224,7.642684990866188
2974225,1.5910570229876195
2974226,3.665899391109448
2974227,5438.198244353795
2974228,0.6939696842398871
2974229,724.4408291445864
2974230,11.985303497858741
2974231,2617.0579475706313
2974232,769.0569886171508
2974233,578.769660360476
2974234,196.6876530465142
2974235,176.04799206936516
2974236,9470.532000831678
2974237,28.04927739249936
2974238,2.997992843606124
2974239,42.56016188207733
2974240,9.947839345796218
2974241,2.1369987602903184
2974242,560.7291990937783
2974243,13.255884674489044
2974244,8.685039661763158
2974245,11.523058777698585
2974246,105.0869035818916
2974247,6.240382074424588
2974248,609.543193573579
2974249,569.9288341063993
2974250,5.7875184887065005
2974251,10.245914281929853
2974252,558.7023094605679
2974253,75.17881846306157
2974254,2336.5654455564945
2974255,94.149029564507
2974256,21.07313036940892
2974257,1.5753158140790846
2974258,-1.3388430330072179
2974259,-4.405054764483877
2974260,1866.8661802887511
2974261,-2.6157786531670277
2974262,193.60893265047844
2974263,2.532155790211866
2974264,870.1370276376437
2974265,366.4662166471045
2974266,233.69787746947898
2974267,97.30187057547924
2974268,77.98241080828673
2974269,3008.369689415338
2974270,6.401344315280872
2974271,-1.9857008918727441
2974272,-7.836786630824569
2974273,-1.900693017844178
2974274,-2.11538642134506
2974275,199.09460690511162
2974276,1.796043588426617
2974277,-1.896627197765364
2974278,19.31288062922887
2974279,35.17915475136478
2974280,-0.9528496661227653
2974281,166.5355321481894
2974282,191.77974052204155
2974283,-2.2518265503732158
2974284,2.485753459748631
2974285,145.0710605219349
2974286,56.912222002866024
2974287,574.8758985069824
2974288,-2.9416997354938035
2974289,2.182496734869172
2974290,4.982955551450261
2974291,2.0802942468164676
2974292,-0.9974150271126933
2974293,1653.0086025029395
2974294,0.8164240590954758
2974295,166.25390954183234
2974296,5.950099392206148
2974297,749.2041742363675
2974298,289.48787282656775
2974299,189.64621851986342
2974300,76.15089999261886
2974301,35.27283776147942
2974302,2908.5133706805955
2974303,9.808984052652047
2974304,1.464782266083207
2974305,38.61436852191042
2974306,1.506946719526994
2974307,1.339455979744458
2974308,183.83364983529754
2974309,5.2036833257977975
2974310,1.5241353336319299
2974311,5.848759749571508
2974312,38.19147956746808
2974313,2.4466472874165457
2974314,145.36201398830977
2974315,167.6485521157483
2974316,1.1517895085098395
2974317,5.840246608927374
2974318,116.42590888736696
2974319,34.27749565921002
2974320,347.1419209344094
2974321,0.4659400018773733
2974322,5.590136472240348
2974323,-7.442020067611083
2974324,-12.038704157005327
2974325,-9.05959834350259
2974326,1393.8060289631233
2974327,-11.816554070789268
2974328,199.23323391714283
2974329,-5.024035819610467
2974330,1024.9735176118807
2974331,394.81577738203146
2974332,227.87446977104455
2974333,61.98535037775743
2974334,70.30770116955526
2974335,3016.3954649475045
2974336,-0.8119508298245253
2974337,-10.956132447149582
2974338,16.914889712251785
2974339,-4.719044257275101
2974340,-11.100433498947112
2974341,199.32704888879974
2974342,-3.9087598787553035
2974343,-7.529200807737144
2974344,-4.948764166449511
2974345,29.819295584680685
2974346,-9.279855900581298
2974347,229.22472183167005
2974348,251.32704339534368
2974349,-10.704406543962357
2974350,-6.808593994931854
2974351,136.11928079221735
2974352,34.96774477291631
2974353,555.3391520560526
2974354,-12.69615533469274
2974355,-3.559210390870443
2974356,-0.49590642671415885
2974357,-4.056609206250172
2974358,-6.531982222946901
2974359,2114.0089027016315
2974360,-7.250663243752481
2974361,243.27884780844192
2974362,1.4625715447106191
2974363,1081.4935829191293
2974364,441.97868991320473
2974365,331.7888050886326
2974366,82.66150326411953
2974367,95.65631203879428
2974368,3617.787956347414
2974369,5.331760069779619
2974370,-4.781747974448634
2974371,30.144595899875075
2974372,-2.712514297427975
2974373,-5.705247874394909
2974374,278.00334346922915
2974375,0.7264593429253686
2974376,-2.4689892579215598
2974377,1.3343613623675223
2974378,58.06221304072563
2974379,-3.2977122907293173
2974380,160.38164060052992
2974381,246.6017109632
2974382,-3.2339910550512685
2974383,1.4161692142473856
2974384,204.52689702154686
2974385,25.301109434708035
2974386,1286.1655492761954
2974387,-5.371748882513258
2974388,1.1129124893679228
2974389,6.645884393444155
2974390,3.4607759048115887
2974391,2.657475059225122
2974392,1483.3398688292993
2974393,4.439914136598689
2974394,133.51144834481357
2974395,4.435706397812234
2974396,890.1135355348738
2974397,263.3206200801895
2974398,182.11706619317454
2974399,137.6358909052327
2974400,55.730427564674955
2974401,2343.959973275321
2974402,7.453843186463846
2974403,4.970839695766844
2974404,7.861379752567835
2974405,2.7633474134651386
2974406,3.9332966904097595
2974407,174.41181419722656
2974408,4.945582995467947
2974409,6.099792310823818
2974410,6.15767493111852
2974411,40.236121717460165
2974412,4.239997186868724
2974413,80.15999991423102
2974414,155.82152898447623
2974415,4.597920522201829
2974416,5.081003797771946
2974417,95.18470375493591
2974418,41.36689503343226
2974419,796.6758606774863
2974420,3.779103258267916
2974421,4.271184389584217
2974422,25.379512785018168
2974423,18.847109651041063
2974424,23.15415375915691
2974425,3970.498179055459
2974426,19.142281880945983
2974427,383.5035060533861
2974428,28.85393978980138
2974429,1399.2365851282032
2974430,813.7974275809402
2974431,541.8721877938837
2974432,232.21200930795248
2974433,166.71702500147487
2974434,5563.655322929662
2974435,33.84896089556518
2974436,20.61017166378425
2974437,58.02709419372352
2974438,28.37552900658861
2974439,19.213721258290064
2974440,356.87901874038835
2974441,27.698965073311683
2974442,25.64678285542951
2974443,154.11536051393526
2974444,71.58558020940231
2974445,23.32284132972525
2974446,282.0363859162102
2974447,348.98532712331445
2974448,23.17356906544949
2974449,27.06938161447998
2974450,427.2731499876095
2974451,101.09642262552234
2974452,2016.4373144973063
2974453,18.87312782453185
2974454,35.49174989900695
2974455,-4.970978982073351
2974456,-8.71182484080903
2974457,-11.507169136783629
2974458,3125.885080963423
2974459,-10.659541310509118
2974460,738.7259359899107
2974461,-3.0403661155997743
2974462,1047.3297437036442
2974463,670.1254650068055
2974464,327.58883146985954
2974465,184.4474728900759
2974466,90.38400367785016
2974467,4002.606649115544
2974468,3.2216185807549103
2974469,-9.178732952404792
2974470,16.366133947335616
2974471,-7.4732149236558305
2974472,-10.21753735066729
2974473,299.35877194519264
2974474,-3.776478317385029
2974475,7.004106579559459
2974476,-2.4927111816941223
2974477,70.5015433962741
2974478,-7.800649951039705
2974479,190.49617842842588
2974480,256.13339690195943
2974481,-7.696448384168559
2974482,-3.0867684460630067
2974483,255.61718905996855
2974484,58.17626457671519
2974485,3150.524502890555
2974486,85.51267764584672
2974487,1.7829595095231203
2974488,0.5398906575105683
2974489,-2.3627706471232304
2974490,-5.440479921052398
2974491,2270.302170117621
2974492,-3.6266408348442236
2974493,177.7541990236776
2974494,1.5070344982664572
2974495,853.6539833035841
2974496,334.8713980179627
2974497,276.05560338408645
2974498,92.38968790711816
2974499,71.64577549027851
2974500,3079.539623511669
2974501,5.365919158712356
2974502,-2.9782826278564856
2974503,14.445020474867551
2974504,-2.9361181744126985
2974505,-3.6044092744108167
2974506,198.87754880298033
2974507,0.7606184318581007
2974508,-2.9189295603077645
2974509,1.4056948556318145
2974510,48.75476459755145
2974511,-1.9964176065231458
2974512,154.79584128913754
2974513,191.6061707588599
2974514,-3.2912753854298606
2974515,1.3971817149876882
2974516,127.77276039606933
2974517,34.817691480414695
2974518,633.5754369180238
2974519,-3.9771248920623186
2974520,0.7116723424669343
2974521,-4.35992797631092
2974522,-9.573616536780785
2974523,-6.586447767961645
2974524,3116.7256294355416
2974525,-10.008465236743131
2974526,448.2183261531328
2974527,-0.928853091536974
2974528,924.743430002407
2974529,895.9387083676946
2974530,253.0037765819468
2974531,168.6429442182225
2974532,190.56829902744929
2974533,4210.867686431526
2974534,46.53393722088858
2974535,-8.268564852972558
2974536,22.13722329632352
2974537,44.30216792772101
2974538,-8.475004423265858
2974539,270.8755676146858
2974540,2.369446994453771
2974541,-3.560504591554076
2974542,-1.614259022385101
2974543,87.88186208024186
2974544,-6.379977288680386
2974545,429.31276032970794
2974546,302.50162088948395
2974547,-5.257302116944978
2974548,-2.6620763855379996
2974549,441.2556612570871
2974550,106.8012247972408
2974551,2152.8880833858725
2974552,-9.812396999554366
2974553,12.996024998750613
2974554,13.62791938765563
2974555,7.857021516331219
2974556,11.454246431504554
2974557,3958.3963109840024
2974558,7.509002627463117
2974559,556.653023986087
2974560,17.019676525997046
2974561,1488.15513407451
2974562,811.8815844288947
2974563,589.4776581422547
2974564,185.43681864788059
2974565,155.70177485075632
2974566,5947.192608032357
2974567,23.624557687068652
2974568,8.960562467939187
2974569,42.75970461033581
2974570,16.541265742784276
2974571,8.292897582143356
2974572,353.0457889509393
2974573,18.1349524668522
2974574,95.22675333745305
2974575,16.288408814256176
2974576,102.42794059272757
2974577,11.488578065920931
2974578,255.0366490614718
2974579,403.40869365950755
2974580,11.467205873661442
2974581,15.235118350675652
2974582,324.3848351499762
2974583,86.91040354937577
2974584,2089.6828675847164
2974585,69.31647550524852
2974586,23.657486635202662
2974587,20.120097721304973
2974588,15.610221430420559
2974589,18.47437923635003
2974590,2873.459492624107
2974591,15.893411697854853
2974592,437.0829369423585
2974593,22.510216864354398
2974594,1353.4429827204333
2974595,503.10294640590473
2974596,358.68225619501345
2974597,173.0738303291932
2974598,125.99484037002688
2974599,4726.341418414686
2974600,26.72230185414033
2974601,16.76277430477456
2974602,46.87034437323017
2974603,22.031806081141635
2974604,15.980525127931443
2974605,311.7322769877845
2974606,23.625492805209554
2974607,24.972185557937742
2974608,22.585488517515348
2974609,72.38953728256
2974610,18.254396783383562
2974611,134.768377343172
2974612,321.60262084467803
2974613,16.95774621201882
2974614,20.725658689032997
2974615,236.81115288841778
2974616,81.93518355263937
2974617,1829.924568892158
2974618,15.080991809625848
2974619,23.539643057260704
2974620,2.5299423536652164
2974621,-0.7545574560065219
2974622,-1.5578583015929766
2974623,1433.4543386130063
2974624,0.22458077578059193
2974625,151.38924896226183
2974626,0.9403781827227767
2974627,676.4849861415744
2974628,248.48858579658017
2974629,170.68647136988054
2974630,87.57121086629645
2974631,53.903924799121896
2974632,2401.800138301565
2974633,3.979483909591849
2974634,0.7555063349487461
2974635,15.707053984649345
2974636,-0.5242181150231312
2974637,-0.2820366704083521
2974638,171.65467501670693
2974639,0.7302496346498369
2974640,1.8844589500057223
2974641,1.9423415703004119
2974642,39.47280411550278
2974643,0.024663826050608836
2974644,107.6264431259259
2974645,170.88440934152968
2974646,0.3825871613837356
2974647,0.9802695386531107
2974648,95.09922151963544
2974649,30.956240457950564
2974650,769.0968693090749
2974651,-0.4362301025501971
2974652,0.055851028766108646
2974653,1.416152911542085
2974654,-3.169033635399676
2974655,-0.11814504199969168
2974656,1634.8249069880342
2974657,-2.8335569436261037
2974658,262.7416532498001
2974659,3.8444410241657967
2974660,610.9174366441089
2974661,459.19582427163846
2974662,117.81206069736008
2974663,59.95470788810128
2974664,85.99317555833447
2974665,2081.4568455051717
2974666,12.521218116394788
2974667,-2.0551160474116545
2974668,22.81948039593071
2974669,21.90061886900534
2974670,-2.695858216291199
2974671,160.7675037935937
2974672,4.9494131003978525
2974673,0.8060388025718559
2974674,3.9465832170352084
2974675,37.76708689213175
2974676,-0.429825705259984
2974677,527.6980237209726
2974678,141.84058927368642
2974679,-1.8502572432973199
2974680,1.9964323960288832
2974681,153.3941472708454
2974682,44.61212542130994
2974683,1313.3239465336912
2974684,-3.2991449743602046
2974685,4.863563352448993
2974686,15.544871491040157
2974687,9.753837161298938
2974688,12.489449527459358
2974689,3830.076395505727
2974690,9.844428603196866
2974691,668.0936435162195
2974692,19.080543184651397
2974693,1182.8278793261477
2974694,1216.926827614125
2974695,294.9323029795849
2974696,199.8258160693487
2974697,220.45342556187836
2974698,4222.038023194208
2974699,66.70368021716192
2974700,11.021630730641244
2974701,64.03273927763733
2974702,61.122981458690596
2974703,9.96773731750608
2974704,311.4870979591879
2974705,19.5740610998678
2974706,16.00066411959889
2974707,19.09852941597292
2974708,132.23920326603871
2974709,13.335621761217265
2974710,334.2755205723726
2974711,317.9892392041687
2974712,14.01548441629709
2974713,17.303743332296087
2974714,389.223348531893
2974715,126.45995522526673
2974716,3213.4257563024976
2974717,10.658908251915676
2974718,21.368999514300356
2974719,2.0409616602632856
2974720,-2.5277366448346235
2974721,-0.4555057046026253
2974722,1858.4750037237231
2974723,-1.4619901404009374
2974724,270.2058086304421
2974725,1.3227256339844877
2974726,540.0792934496221
2974727,452.5426949111824
2974728,106.84787586373324
2974729,95.28477201983206
2974730,113.24022513412424
2974731,1880.886697758051
2974732,1.5118115461023893
2974733,-1.1701882744036611
2974734,20.187503490993766
2974735,18.12715049119768
2974736,-2.1126263190452925
2974737,146.60890293582952
2974738,1.3332876235937312
2974739,-0.006889863408437535
2974740,2.4998568182356675
2974741,85.32347393697081
2974742,-1.7363347289492028
2974743,124.23263733702849
2974744,115.38216427434155
2974745,-1.5268713413022346
2974746,1.9680230339441935
2974747,118.85348294655861
2974748,41.96157620693938
2974749,1414.4805379803327
2974750,-2.3543195717768266
2974751,1.1582036257564723
2974752,5.59086979442787
2974753,2.335033968524965
2974754,1.5229092855474693
2974755,1239.96335882616
2974756,3.314172200312066
2974757,239.64983015701836
2974758,3.435496560286533
2974759,515.1066087413227
2974760,272.1592036003701
2974761,110.65477969935802
2974762,68.30373754704901
2974763,85.98459677624909
2974764,3528.806190241432
2974765,-2.2235488896421725
2974766,3.970629858241146
2974767,15.850790957491729
2974768,13.211963555856538
2974769,2.767151069509168
2974770,159.24362268183128
2974771,3.0023254675326148
2974772,4.9336466899232345
2974773,5.123352611552833
2974774,59.283953846078006
2974775,3.239787349343017
2974776,145.57466971624754
2974777,168.06384583216118
2974778,3.597710684676129
2974779,4.0807939602462415
2974780,122.92351118235338
2974781,38.958807749287175
2974782,737.166668473663
2974783,2.644537484590258
2974784,3.270974552058515
2974785,18.613988167593828
2974786,12.756282497759564
2974787,16.468180316393926
2974788,3280.7869152663034
2974789,12.447484600791965
2974790,577.031180733899
2974791,22.03361041088645
2974792,857.9307463705985
2974793,954.6902928703591
2974794,242.03323211560448
2974795,201.82736946456413
2974796,178.727436882272
2974797,3672.7859875693916
2974798,41.3557771235632
2974799,13.789842284869316
2974800,57.81105229756071
2974801,44.906714381715865
2974802,13.734827167852623
2974803,260.9128990598782
2974804,22.447154063170135
2974805,18.992389259889467
2974806,22.1088820640474
2974807,182.44265411539837
2974808,16.50251195081032
2974809,211.4124558833122
2974810,236.2554647646866
2974811,16.35323968653456
2974812,20.24905223556505
2974813,331.2369900713716
2974814,101.81668575420208
2974815,2529.5032170861173
2974816,12.558552424030058
2974817,23.063036603792757
2974818,24.021773705673404
2974819,19.354362279008825
2974820,43.70725013539777
2974821,4090.968955254429
2974822,19.53794738257457
2974823,720.0172882191703
2974824,26.341476560162842
2974825,1469.7782619962666
2974826,928.6316956048144
2974827,494.547546092489
2974828,261.5978259975838
2974829,142.89609788207662
2974830,5418.350992843116
2974831,29.46032394451136
2974832,19.88483756334832
2974833,125.90393811697098
2974834,26.016151931951843
2974835,19.19262143564241
2974836,351.84587187580877
2974837,25.339587998674922
2974838,47.87339942043811
2974839,26.332942389651805
2974840,137.77975481206437
2974841,22.250036860869383
2974842,207.294377990249
2974843,458.43089169909865
2974844,20.81419199081273
2974845,24.573524999822205
2974846,254.27310384442973
2974847,87.02729969037074
2974848,3000.903737765659
2974849,18.65474810478066
2974850,26.921680016680842
2974851,23.724694311494197
2974852,19.05728288482962
2974853,22.027289756829074
2974854,3646.914200591332
2974855,19.24086798839536
2974856,618.6604870874364
2974857,26.044397165983636
2974858,1240.1672220968821
2974859,840.8110144737061
2974860,387.6935999224794
2974861,233.82432115409526
2974862,125.86080612124957
2974863,4670.097415871002
2974864,29.163244550332152
2974865,19.587758169169113
2974866,82.9291585897026
2974867,25.719072537772636
2974868,18.8955420414632
2974869,305.6984624237667
2974870,25.042508604495715
2974871,44.9976905204211
2974872,26.0358629954726
2974873,129.45530667859322
2974874,21.952957466690176
2974875,209.83731514732168
2974876,355.45033428655466
2974877,20.517112596633524
2974878,24.276445605642998
2974879,224.15510137738505
2974880,74.99018892481082
2974881,3034.2825467192274
2974882,18.357668710601452
2974883,26.624600622501635
2974884,37.85467926812013
2974885,23.994829038467405
2974886,33.440412189278405
2974887,3858.174204190955
2974888,27.42465150726102
2974889,960.5259538504912
2974890,42.730898866191744
2974891,1790.1148120501357
2974892,1639.879817285824
2974893,342.9491995837866
2974894,468.1320787367706
2974895,316.5554384001162
2974896,6269.87637645441
2974897,69.02417904622307
2974898,27.526149795157888
2974899,45.86034087448005
2974900,41.02420641762159
2974901,25.109622765011856
2974902,174.1610534821489
2974903,42.836589232431294
2974904,37.354577236023104
2974905,41.942345732611464
2974906,167.1766636095454
2974907,36.985977442757594
2974908,717.4531453073567
2974909,384.74368192124103
2974910,31.89260733098826
2974911,40.99150965026288
2974912,1054.729177123359
2974913,321.78843443678693
2974914,2908.337578828923
2974915,30.30663020611913
2974916,71.31547635275301
2974917,2.751502364860171
2974918,-0.5921217805812018
2974919,2.187039703569009
2974920,1632.786109448375
2974921,-1.0522551427493092
2974922,206.7218154459611
2974923,3.2583404982378896
2974924,701.1638423338053
2974925,284.693210959876
2974926,147.42222535768963
2974927,139.1544330225006
2974928,60.64102903259345
2974929,2338.6789790599305
2974930,7.017451370835617
2974931,-0.6033705194992478
2974932,6.684013852993493
2974933,1.58598151389081
2974934,-1.6020150024592157
2974935,156.49406724473394
2974936,2.4779359493872635
2974937,1.928725000844981
2974938,3.88392914735134
2974939,55.971266919812166
2974940,0.19928013530421818
2974941,114.01209630011543
2974942,156.44868994565377
2974943,0.4087435229511861
2974944,2.4632481282528467
2974945,113.70362328872318
2974946,32.76101238908887
2974947,915.9153563486976
2974948,0.2882258363948078
2974949,3.093818490009873
2974950,22.2849636349064
2974951,16.443338426311666
2974952,20.03173950409393
2974953,3452.655748337884
2974954,16.095319537443572
2974955,608.6616004989468
2974956,25.73152553473841
2974957,1549.127024579716
2974958,784.2414318786413
2974959,324.5117158689498
2974960,268.2619798370301
2974961,151.52435599866504
2974962,5532.90176341591
2974963,29.791778235425628
2974964,17.67241147668056
2974965,95.14360219767232
2974966,25.253114751525633
2974967,16.959563048516245
2974968,343.86502955264547
2974969,24.576550818248712
2974970,43.24830142235756
2974971,25.772684705859376
2974972,100.38134991342532
2974973,20.20042707466228
2974974,224.41569135007484
2974975,424.17535947109155
2974976,20.179054882402816
2974977,23.94696735941701
2974978,281.41943060021464
2974979,107.34707431192366
2974980,2450.408500682196
2974981,16.365006072083776
2974982,26.760951727644716
2974983,0.5421960224976425
2974984,-2.6429124661349324
2974985,-2.739282767803184
2974986,1251.8997984794976
2974987,-1.6637742343478263
2974988,119.09307069639763
2974989,-1.6679819731342858
2974990,644.4667132599814
2974991,222.81419780881308
2974992,108.06186105467357
2974993,121.69157552691333
2974994,29.88559213616532
2974995,2302.915141583497
2974996,2.0911288994634285
2974997,-1.1328486751796687
2974998,10.436841217550448
2974999,-3.3403409574813825
2975000,-2.1703916805367562
2975001,120.78514388555749
2975002,-1.1581053754785724
2975003,-0.003896060122694516
2975004,0.05398656017200003
2975005,51.044944448439935
2975006,-1.8636911840777979
2975007,97.15896597719978
2975008,108.3622873475456
2975009,-1.5057678487446844
2975010,-11.586791987515472
2975011,86.69979313035113
2975012,24.460348906480803
2975013,574.8806803268315
2975014,-1.6176545687603767
2975015,-1.8325039813622979
2975016,12.965613514682246
2975017,8.31241695261462
2975018,11.34776013467852
2975019,2205.806759926079
2975020,8.715903659514105
2975021,321.3972820962446
2975022,15.393901627306015
2975023,1255.8758641034901
2975024,456.3716095665057
2975025,242.74311753004838
2975026,191.30954919884257
2975027,123.77096065654251
2975028,3764.0722086819487
2975029,19.88473909318454
2975030,9.494344555728524
2975031,65.12032543747183
2975032,62.04574706469427
2975033,8.968919590824727
2975034,255.46004785437898
2975035,15.797141414966584
2975036,13.044311705271205
2975037,15.496043820175416
2975038,56.13147549978189
2975039,11.029487080538514
2975040,217.58901729908493
2975041,267.3696788330793
2975042,9.699203359842853
2975043,13.716294454443185
2975044,198.63485490025815
2975045,80.25917081377008
2975046,2164.2111197042827
2975047,7.638597984006058
2975048,16.52355202797563
2975049,-21.370133287582256
2975050,-27.123429807400687
2975051,-23.94466019419335
2975052,2801.318368926504
2975053,-26.733558246707652
2975054,624.3315330977516
2975055,-17.65600839518041
2975056,832.482982063928
2975057,626.7029321291204
2975058,216.8543960254654
2975059,142.48886488326048
2975060,110.21287776349902
2975061,3694.220939721359
2975062,-10.611286572664632
2975063,-25.337935263949426
2975064,-32.42687185646547
2975065,-18.578165084787248
2975066,-26.435601006301507
2975067,222.4582740255345
2975068,-16.460758191392557
2975069,-41.97572606970759
2975070,-17.638022163858885
2975071,63.13530092789441
2975072,-23.20810496379171
2975073,238.14071849588325
2975074,268.69429929939906
2975075,-22.570356447428054
2975076,-19.432808247535714
2975077,209.56727382447207
2975078,24.79297782685516
2975079,1360.640861367134
2975080,-24.406875553030904
2975081,-15.367552065531468
2975082,0.9470107557481117
2975083,-0.7130099118020263
2975084,-3.0413985784709343
2975085,1356.7919345741273
2975086,-1.2589595010973582
2975087,114.77115971388187
2975088,-1.2631672398838139
2975089,534.2605735514356
2975090,195.20047379463728
2975091,97.74020304678547
2975092,135.21050738338948
2975093,30.439920453930924
2975094,1782.5736469136032
2975095,2.4959436327138995
2975096,-0.7280339419292003
2975097,2.162506114871787
2975098,-2.935526224230917
2975099,-1.7655769472862892
2975100,125.49872191964087
2975101,-0.7532906422281029
2975102,0.4009186731277792
2975103,0.4588012934224689
2975104,48.321542127903506
2975105,-1.4588764508273264
2975106,107.57812566207244
2975107,102.2812515541414
2975108,-1.1009531154942174
2975109,-0.6178698399241036
2975110,84.9442727455808
2975111,24.35503881593187
2975112,674.8186370623707
2975113,-1.9197703794281378
2975114,-1.4276892481118277
2975115,22.511227337205806
2975116,17.843815910541228
2975117,20.813822782540687
2975118,1648.1722970898918
2975119,18.027401014106974
2975120,520.7631919208845
2975121,24.830930191695245
2975122,1018.4508041107777
2975123,524.1798967165184
2975124,229.34893459175538
2975125,155.72338577171814
2975126,74.8049466033368
2975127,3466.405984986238
2975128,27.94977757604376
2975129,18.374291194880723
2975130,27.983508364684788
2975131,24.505605563484245
2975132,17.682075067174814
2975133,122.19665283479185
2975134,23.829041630207325
2975135,21.706825153560935
2975136,24.54912930792988
2975137,113.12230302177616
2975138,20.739490492401785
2975139,208.6238481730333
2975140,245.0192388306872
2975141,19.303645622345133
2975142,23.062978631354607
2975143,181.8630228741689
2975144,71.19513897559341
2975145,610.2199832469109
2975146,17.144201736313057
2975147,25.411133648213244
2975148,22.67352258201567
